transaction_id,sale_date,sale_year,borough,neighborhood,property_type,building_class_category,commercial_units,total_units,gross_square_feet,sale_price,price_per_sqft,year_built,latitude,longitude,community_board
4-4547-133-2021-09-03-1260000,2021-09-03,2021,Queens,BEECHHURST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2760.0,1260000.0,456.5217391304348,1950,40.792092,-73.807246,407
4-4977-162-2021-09-03-1900000,2021-09-03,2021,Queens,FLUSHING-NORTH,Retail,22 STORE BUILDINGS,3,3,3096.0,1900000.0,613.6950904392764,1984,40.763253,-73.827939,407
3-5521-6-2021-09-07-1180000,2021-09-07,2021,Brooklyn,BOROUGH PARK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1920.0,1180000.0,614.5833333333334,1925,40.619263,-73.982991,312
4-2763-9-2021-09-07-1200000,2021-09-07,2021,Queens,MASPETH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3120.0,1200000.0,384.61538461538464,1930,40.714507,-73.901115,405
3-448-46-2021-09-08-3700000,2021-09-08,2021,Brooklyn,GOWANUS,Other commercial,14 RENTALS - 4-10 UNIT,3,7,3500.0,3700000.0,1057.142857142857,1899,40.676399,-73.984516,306
1-700-54-2021-09-08-13000000,2021-09-08,2021,Manhattan,CHELSEA,Office,21 OFFICE BUILDINGS,1,2,6500.0,13000000.0,2000.0,1904,40.752054,-74.002898,104
4-1283-83-2021-09-08-3100000,2021-09-08,2021,Queens,JACKSON HEIGHTS,Office,21 OFFICE BUILDINGS,4,4,3689.0,3100000.0,840.3361344537815,1991,40.747484,-73.893296,403
4-5260-15-2021-09-08-1300000,2021-09-08,2021,Queens,FLUSHING-NORTH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2704.0,1300000.0,480.7692307692308,1970,40.766179,-73.789968,411
4-5512-34-2021-09-08-1500000,2021-09-08,2021,Queens,FLUSHING-NORTH,Office,21 OFFICE BUILDINGS,2,2,2000.0,1500000.0,750.0,1930,40.757752,-73.792853,411
4-663-11-2021-09-08-1630000,2021-09-08,2021,Queens,ASTORIA,Retail,22 STORE BUILDINGS,2,3,4050.0,1630000.0,402.4691358024691,1925,40.765218,-73.913902,401
3-4402-132-2021-09-09-600000,2021-09-09,2021,Brooklyn,EAST NEW YORK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2448.0,600000.0,245.09803921568627,1950,40.658458,-73.87768,305
3-5638-5-2021-09-09-3900000,2021-09-09,2021,Brooklyn,BOROUGH PARK,Office,21 OFFICE BUILDINGS,2,2,4320.0,3900000.0,902.7777777777778,1920,40.640122,-74.000569,312
1-1395-39-2021-09-09-6200000,2021-09-09,2021,Manhattan,UPPER EAST SIDE (59-79),Retail,22 STORE BUILDINGS,1,2,5550.0,6200000.0,1117.117117117117,1900,40.762668,-73.965786,108
1-1920-63-2021-09-09-3179868,2021-09-09,2021,Manhattan,HARLEM-CENTRAL,Other commercial,14 RENTALS - 4-10 UNIT,2,4,3600.0,3179868.0,883.2966666666666,1910,40.815715,-73.943389,110
1-601-72-2021-09-09-45900000,2021-09-09,2021,Manhattan,GREENWICH VILLAGE-WEST,Other commercial,27 FACTORIES,1,1,29967.0,45900000.0,1531.6848533386726,1920,40.729571,-74.007689,102
1-608-29-2021-09-09-22850000,2021-09-09,2021,Manhattan,GREENWICH VILLAGE-WEST,Hotel,26 OTHER HOTELS,1,2,28516.0,22850000.0,801.3045307897321,1930,40.736996,-73.998138,102
4-11104-1-2021-09-09-5100000,2021-09-09,2021,Queens,QUEENS VILLAGE,Retail,22 STORE BUILDINGS,1,1,1100.0,5100000.0,4636.363636363636,1922,40.714536,-73.74003,413
4-11104-12-2021-09-09-5100000,2021-09-09,2021,Queens,QUEENS VILLAGE,Industrial,30 WAREHOUSES,1,1,12000.0,5100000.0,425.0,1973,40.714362,-73.739428,413
4-2774-29-2021-09-09-933000,2021-09-09,2021,Queens,MASPETH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2500.0,933000.0,373.2,1925,40.724605,-73.897788,405
4-45-36-2021-09-09-2500000,2021-09-09,2021,Queens,LONG ISLAND CITY,Other commercial,27 FACTORIES,1,1,4850.0,2500000.0,515.4639175257732,1931,40.744622,-73.952522,402
2-3316-6-2021-09-10-3100000,2021-09-10,2021,Bronx,BEDFORD PARK/NORWOOD,Retail,22 STORE BUILDINGS,2,2,4608.0,3100000.0,672.7430555555555,1931,40.866912,-73.896043,207
3-2642-1-2021-09-10-4705000,2021-09-10,2021,Brooklyn,GREENPOINT,Other commercial,27 FACTORIES,1,1,8304.0,4705000.0,566.5944123314066,1931,40.724361,-73.955004,301
3-6606-15-2021-09-10-2270000,2021-09-10,2021,Brooklyn,GRAVESEND,Office,21 OFFICE BUILDINGS,3,3,4938.0,2270000.0,459.70028351559336,1930,40.609347,-73.97417,311
3-685-3-2021-09-10-1550000,2021-09-10,2021,Brooklyn,SUNSET PARK,Other commercial,14 RENTALS - 4-10 UNIT,1,5,4000.0,1550000.0,387.5,1923,40.655605,-74.00306,307
4-3445-1-2021-09-10-31817360,2021-09-10,2021,Queens,RIDGEWOOD,Retail,22 STORE BUILDINGS,8,8,7170.0,31817360.0,4437.567642956764,1930,40.699684,-73.910063,405
4-3445-27-2021-09-10-31817360,2021-09-10,2021,Queens,RIDGEWOOD,Retail,22 STORE BUILDINGS,4,142,231508.0,31817360.0,137.43525061768923,2019,40.700299,-73.909434,405
4-4085-60-2021-09-10-1550000,2021-09-10,2021,Queens,COLLEGE POINT,Other commercial,14 RENTALS - 4-10 UNIT,2,6,5004.0,1550000.0,309.75219824140686,1948,40.784789,-73.845772,407
5-4228-31-2021-09-10-1863550,2021-09-10,2021,Staten Island,NEW DORP,Office,21 OFFICE BUILDINGS,12,12,7738.0,1863550.0,240.83096407340398,1980,40.568137,-74.112123,502
5-4228-37-2021-09-10-2101450,2021-09-10,2021,Staten Island,NEW DORP,Office,21 OFFICE BUILDINGS,8,8,7738.0,2101450.0,271.5753424657534,1980,40.568137,-74.112123,502
2-4693-33-2021-09-13-3550000,2021-09-13,2021,Bronx,BRONXDALE,Retail,22 STORE BUILDINGS,2,2,8695.0,3550000.0,408.2806210465785,1930,40.874683,-73.857934,212
3-8801-75-2021-09-13-3200000,2021-09-13,2021,Brooklyn,SHEEPSHEAD BAY,Retail,22 STORE BUILDINGS,1,1,5050.0,3200000.0,633.6633663366337,2007,40.58402,-73.935506,315
1-187-5-2021-09-13-1675000,2021-09-13,2021,Manhattan,TRIBECA,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,10,9214.0,1675000.0,181.78858259170826,1901,40.719385,-74.009531,101
1-529-47-2021-09-13-4800000,2021-09-13,2021,Manhattan,GREENWICH VILLAGE-CENTRAL,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2700.0,4800000.0,1777.7777777777778,1902,40.725407,-73.992835,102
4-11071-6-2021-09-13-2000000,2021-09-13,2021,Queens,ST. ALBANS,Retail,22 STORE BUILDINGS,5,5,8175.0,2000000.0,244.64831804281346,1933,40.694258,-73.752961,412
4-14182-191-2021-09-13-310000,2021-09-13,2021,Queens,HOWARD BEACH,Other commercial,29 COMMERCIAL GARAGES,1,1,800.0,310000.0,387.5,1931,40.659137,-73.831044,410
4-152-1-2021-09-13-14250000,2021-09-13,2021,Queens,SUNNYSIDE,Retail,22 STORE BUILDINGS,32,32,28800.0,14250000.0,494.7916666666667,1931,40.742303,-73.918558,402
4-424-25-2021-09-13-1003172,2021-09-13,2021,Queens,LONG ISLAND CITY,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,1,49,42301.0,1003172.0,23.715089477790123,2016,40.750191,-73.94095,402
4-6023-26-2021-09-13-1115000,2021-09-13,2021,Queens,BAYSIDE,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2200.0,1115000.0,506.8181818181818,1931,40.769776,-73.789105,411
5-1183-191-2021-09-13-2100000,2021-09-13,2021,Staten Island,MARINERS HARBOR,Other commercial,32 HOSPITAL AND HEALTH FACILITIES,1,1,6728.0,2100000.0,312.128418549346,1980,40.626278,-74.152017,501
2-5880-703-2021-09-14-1600000,2021-09-14,2021,Bronx,RIVERDALE,Office,21 OFFICE BUILDINGS,4,4,4500.0,1600000.0,355.55555555555554,1931,40.909782,-73.903299,208
3-2384-27-2021-09-14-3100000,2021-09-14,2021,Brooklyn,WILLIAMSBURG-NORTH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2601.0,3100000.0,1191.849288735102,1910,40.712438,-73.955925,301
3-2539-15-2021-09-14-3182500,2021-09-14,2021,Brooklyn,GREENPOINT,Other commercial,14 RENTALS - 4-10 UNIT,1,4,3000.0,3182500.0,1060.8333333333333,1931,40.731902,-73.957936,301
3-3980-36-2021-09-14-415000,2021-09-14,2021,Brooklyn,EAST NEW YORK,Other commercial,14 RENTALS - 4-10 UNIT,1,6,3450.0,415000.0,120.28985507246377,1905,40.674279,-73.888705,305
3-7151-98-2021-09-14-3000000,2021-09-14,2021,Brooklyn,OCEAN PARKWAY-SOUTH,Other commercial,01 ONE FAMILY DWELLINGS,1,2,3324.0,3000000.0,902.5270758122743,1930,40.59259,-73.971357,315
4-11746-40-2021-09-14-950000,2021-09-14,2021,Queens,SOUTH OZONE PARK,Retail,22 STORE BUILDINGS,1,3,2700.0,950000.0,351.85185185185185,1930,40.675422,-73.813355,410
4-3549-3-2021-09-14-850000,2021-09-14,2021,Queens,RIDGEWOOD,Retail,22 STORE BUILDINGS,1,3,2388.0,850000.0,355.9463986599665,1931,40.696931,-73.906424,405
4-415-4-2021-09-14-63000000,2021-09-14,2021,Queens,LONG ISLAND CITY,Office,21 OFFICE BUILDINGS,20,20,54000.0,63000000.0,1166.6666666666667,1950,40.75083,-73.939928,401
4-9556-37-2021-09-14-1775000,2021-09-14,2021,Queens,RICHMOND HILL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2700.0,1775000.0,657.4074074074074,1931,40.686055,-73.824907,410
4-9626-55-2021-09-14-2200000,2021-09-14,2021,Queens,JAMAICA,Other commercial,29 COMMERCIAL GARAGES,1,1,1500.0,2200000.0,1466.6666666666667,1931,40.705438,-73.816074,408
2-2772-241-2021-09-15-2500000,2021-09-15,2021,Bronx,HUNTS POINT,Other commercial,29 COMMERCIAL GARAGES,2,2,7500.0,2500000.0,333.3333333333333,1954,40.809156,-73.883154,202
3-1216-3-2021-09-15-1351619,2021-09-15,2021,Brooklyn,CROWN HEIGHTS,Other commercial,14 RENTALS - 4-10 UNIT,3,9,7576.0,1351619.0,178.40799894403378,1900,40.676086,-73.941557,308
3-5071-42-2021-09-15-875000,2021-09-15,2021,Brooklyn,FLATBUSH-CENTRAL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,1806.0,875000.0,484.49612403100775,1928,40.646703,-73.970076,314
3-7683-61-2021-09-15-18000000,2021-09-15,2021,Brooklyn,MIDWOOD,Retail,22 STORE BUILDINGS,1,1,16856.0,18000000.0,1067.8690080683436,1939,40.613794,-73.94437,318
1-1262-127-2021-09-15-2650000,2021-09-15,2021,Manhattan,MIDTOWN WEST,Other commercial,14 RENTALS - 4-10 UNIT,2,5,4030.0,2650000.0,657.5682382133995,1920,40.756416,-73.97992,105
1-1861-37-2021-09-15-9350000,2021-09-15,2021,Manhattan,UPPER WEST SIDE (96-116),Other commercial,29 COMMERCIAL GARAGES,1,1,37500.0,9350000.0,249.33333333333334,1908,40.800105,-73.962848,107
1-29-26-2021-09-15-6250000,2021-09-15,2021,Manhattan,FINANCIAL,Other commercial,14 RENTALS - 4-10 UNIT,1,5,7336.0,6250000.0,851.9629225736096,1920,40.704089,-74.010102,101
3-4212-37-2021-09-16-1300000,2021-09-16,2021,Brooklyn,EAST NEW YORK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3300.0,1300000.0,393.93939393939394,1925,40.675273,-73.872891,305
4-2474-1-2021-09-16-2150000,2021-09-16,2021,Queens,ELMHURST,Retail,22 STORE BUILDINGS,1,1,3000.0,2150000.0,716.6666666666666,1963,40.735283,-73.881624,404
4-833-112-2021-09-16-950000,2021-09-16,2021,Queens,ASTORIA,Retail,22 STORE BUILDINGS,2,3,1639.0,950000.0,579.6217205613178,1931,40.774215,-73.912645,401
2-2774-299-2021-09-17-1650000,2021-09-17,2021,Bronx,HUNTS POINT,Other commercial,27 FACTORIES,1,1,5000.0,1650000.0,330.0,1956,40.807646,-73.88755,202
3-3522-16-2021-09-17-1669005,2021-09-17,2021,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,2,2,2950.0,1669005.0,565.764406779661,1907,40.669723,-73.91042,316
3-4232-36-2021-09-17-860000,2021-09-17,2021,Brooklyn,EAST NEW YORK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2128.0,860000.0,404.1353383458647,1930,40.674127,-73.871714,305
1-1666-144-2021-09-17-2500000,2021-09-17,2021,Manhattan,HARLEM-EAST,Other commercial,14 RENTALS - 4-10 UNIT,1,4,4032.0,2500000.0,620.0396825396825,1910,40.798437,-73.939094,111
1-1666-44-2021-09-17-2500000,2021-09-17,2021,Manhattan,HARLEM-EAST,Other commercial,14 RENTALS - 4-10 UNIT,1,4,4697.0,2500000.0,532.2546306152864,1910,40.798424,-73.939062,111
1-1725-1-2021-09-17-3750000,2021-09-17,2021,Manhattan,HARLEM-CENTRAL,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,14,9965.0,3750000.0,376.3171098845961,1900,40.809161,-73.94446,110
1-29-46-2021-09-17-10100000,2021-09-17,2021,Manhattan,FINANCIAL,Other commercial,14 RENTALS - 4-10 UNIT,1,4,6008.0,10100000.0,1681.091877496671,1913,40.704605,-74.010564,101
1-29-47-2021-09-17-10100000,2021-09-17,2021,Manhattan,FINANCIAL,Other commercial,14 RENTALS - 4-10 UNIT,2,6,8690.0,10100000.0,1162.2554660529345,1900,40.704572,-74.010622,101
1-762-67-2021-09-17-166460000,2021-09-17,2021,Manhattan,FASHION,Hotel,25 LUXURY HOTELS,1,1,179130.0,166460000.0,929.2692457991403,2017,40.755932,-73.992626,104
1-811-60-2021-09-17-8000000,2021-09-17,2021,Manhattan,FASHION,Office,21 OFFICE BUILDINGS,5,5,10395.0,8000000.0,769.6007696007696,1920,40.751792,-73.988551,105
4-12056-11-2021-09-17-750000,2021-09-17,2021,Queens,SO. JAMAICA-BAISLEY PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2420.0,750000.0,309.91735537190084,1925,40.674267,-73.800431,412
4-2550-227-2021-09-17-57250000,2021-09-17,2021,Queens,MASPETH,Other commercial,27 FACTORIES,1,1,70500.0,57250000.0,812.0567375886525,1961,40.728881,-73.922861,402
4-2724-162-2021-09-17-1041334,2021-09-17,2021,Queens,MASPETH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3500.0,1041334.0,297.524,1919,40.724649,-73.897741,405
4-424-25-2021-09-17-1001135,2021-09-17,2021,Queens,LONG ISLAND CITY,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,1,49,42301.0,1001135.0,23.666934587834803,2016,40.750191,-73.94095,402
4-6074-37-2021-09-17-1350000,2021-09-17,2021,Queens,BAYSIDE,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2480.0,1350000.0,544.3548387096774,1931,40.76645,-73.789848,411
2-2307-17-2021-09-20-5200000,2021-09-20,2021,Bronx,MOTT HAVEN/PORT MORRIS,Retail,22 STORE BUILDINGS,2,2,11089.0,5200000.0,468.9331770222743,1931,40.81376,-73.919493,201
3-3106-15-2021-09-20-2100000,2021-09-20,2021,Brooklyn,WILLIAMSBURG-EAST,Retail,22 STORE BUILDINGS,3,7,7500.0,2100000.0,280.0,1931,40.703844,-73.941619,301
3-5087-57-2021-09-20-3950000,2021-09-20,2021,Brooklyn,FLATBUSH-CENTRAL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3196.0,3950000.0,1235.9198998748436,1910,40.651827,-73.952602,317
3-5087-58-2021-09-20-3950000,2021-09-20,2021,Brooklyn,FLATBUSH-CENTRAL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3196.0,3950000.0,1235.9198998748436,1910,40.65178,-73.952599,317
3-5087-59-2021-09-20-3950000,2021-09-20,2021,Brooklyn,FLATBUSH-CENTRAL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2454.0,3950000.0,1609.6169519152404,1910,40.651734,-73.952595,317
3-5959-47-2021-09-20-548000,2021-09-20,2021,Brooklyn,BAY RIDGE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2970.0,548000.0,184.5117845117845,1931,40.629823,-74.028475,310
1-1940-143-2021-09-20-2700000,2021-09-20,2021,Manhattan,HARLEM-CENTRAL,Other commercial,14 RENTALS - 4-10 UNIT,1,6,4840.0,2700000.0,557.8512396694215,1910,40.815724,-73.944714,110
1-412-58-2021-09-20-13200000,2021-09-20,2021,Manhattan,LOWER EAST SIDE,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,9,9600.0,13200000.0,1375.0,1900,40.722333,-73.986652,103
1-509-23-2021-09-20-13200000,2021-09-20,2021,Manhattan,LITTLE ITALY,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,10,8845.0,13200000.0,1492.3685698134539,1900,40.724776,-73.99444,102
4-17-1-2021-09-20-88500000,2021-09-20,2021,Queens,LONG ISLAND CITY,Industrial,30 WAREHOUSES,1,1,95750.0,88500000.0,924.2819843342037,1931,40.743499,-73.95808,402
4-5393-111-2021-09-20-2520000,2021-09-20,2021,Queens,FLUSHING-NORTH,Retail,22 STORE BUILDINGS,3,4,5270.0,2520000.0,478.17836812144213,2008,40.759825,-73.804048,407
4-9554-29-2021-09-20-1980000,2021-09-20,2021,Queens,RICHMOND HILL,Retail,22 STORE BUILDINGS,1,1,3150.0,1980000.0,628.5714285714286,1931,40.68587,-73.826635,410
5-199-41-2021-09-20-980000,2021-09-20,2021,Staten Island,WEST NEW BRIGHTON,Other commercial,14 RENTALS - 4-10 UNIT,1,6,4500.0,980000.0,217.77777777777777,1930,40.637758,-74.123842,501
2-2872-179-2021-09-21-2600000,2021-09-21,2021,Bronx,HIGHBRIDGE/MORRIS HEIGHTS,Industrial,30 WAREHOUSES,1,1,6527.0,2600000.0,398.34533476329096,2005,40.841937,-73.918993,204
2-5023-5-2021-09-21-950000,2021-09-21,2021,Bronx,WAKEFIELD,Retail,22 STORE BUILDINGS,4,9,4656.0,950000.0,204.03780068728523,1929,40.896392,-73.844027,212
3-3309-6-2021-09-21-1100000,2021-09-21,2021,Brooklyn,BUSHWICK,Retail,22 STORE BUILDINGS,2,4,3720.0,1100000.0,295.6989247311828,1931,40.698943,-73.917118,304
1-53-38-2021-09-21-69000000,2021-09-21,2021,Manhattan,FINANCIAL,Hotel,25 LUXURY HOTELS,192,192,70918.0,69000000.0,972.9546800530189,2015,40.708263,-74.013475,101
1-626-44-2021-09-21-5192000,2021-09-21,2021,Manhattan,GREENWICH VILLAGE-WEST,Other commercial,01 ONE FAMILY DWELLINGS,2,3,5803.0,5192000.0,894.7096329484749,1901,40.738272,-74.004027,102
4-11862-31-2021-09-21-845000,2021-09-21,2021,Queens,SOUTH OZONE PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2200.0,845000.0,384.09090909090907,1931,40.668851,-73.811571,410
2-4903-42-2021-09-22-5250000,2021-09-22,2021,Bronx,BAYCHESTER,Retail,22 STORE BUILDINGS,6,6,24000.0,5250000.0,218.75,1953,40.883656,-73.849655,212
3-1105-10-2021-09-22-2725000,2021-09-22,2021,Brooklyn,PARK SLOPE SOUTH,Other commercial,14 RENTALS - 4-10 UNIT,3,5,6328.0,2725000.0,430.62579013906446,1920,40.662038,-73.982302,307
3-353-48-2021-09-22-2100000,2021-09-22,2021,Brooklyn,COBBLE HILL-WEST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2220.0,2100000.0,945.9459459459459,1931,40.682274,-74.00358,306
3-4700-1-2021-09-22-1500000,2021-09-22,2021,Brooklyn,FLATBUSH-EAST,Retail,22 STORE BUILDINGS,4,6,3595.0,1500000.0,417.2461752433936,1931,40.652193,-73.928315,317
1-1332-120-2021-09-22-4690000,2021-09-22,2021,Manhattan,MIDTOWN EAST,Retail,22 STORE BUILDINGS,3,3,4160.0,4690000.0,1127.4038461538462,1912,40.760486,-73.965975,106
1-507-49-2021-09-22-5480000,2021-09-22,2021,Manhattan,LITTLE ITALY,Retail,22 STORE BUILDINGS,1,3,3500.0,5480000.0,1565.7142857142858,1900,40.722506,-73.993607,102
4-9063-50-2021-09-22-1030000,2021-09-22,2021,Queens,OZONE PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,1872.0,1030000.0,550.2136752136752,1910,40.684237,-73.851817,409
4-9421-13-2021-09-22-1750000,2021-09-22,2021,Queens,RICHMOND HILL,Other commercial,37 RELIGIOUS FACILITIES,1,1,10200.0,1750000.0,171.5686274509804,1930,40.685913,-73.838912,409
2-3164-46-2021-09-23-6500000,2021-09-23,2021,Bronx,FORDHAM,Other commercial,07 RENTALS - WALKUP APARTMENTS,6,27,21176.0,6500000.0,306.95126558367963,1915,40.859504,-73.899439,205
2-3986-5-2021-09-23-2650000,2021-09-23,2021,Bronx,WESTCHESTER,Industrial,30 WAREHOUSES,1,1,12528.0,2650000.0,211.52618135376756,1927,40.840402,-73.847346,210
3-1024-40-2021-09-23-3500000,2021-09-23,2021,Brooklyn,PARK SLOPE SOUTH,Other commercial,14 RENTALS - 4-10 UNIT,1,4,3780.0,3500000.0,925.925925925926,1920,40.665609,-73.982666,306
3-5771-30-2021-09-23-1700000,2021-09-23,2021,Brooklyn,DYKER HEIGHTS,Other commercial,14 RENTALS - 4-10 UNIT,1,5,3300.0,1700000.0,515.1515151515151,1920,40.629076,-74.011539,310
3-6445-31-2021-09-23-995000,2021-09-23,2021,Brooklyn,BATH BEACH,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1530.0,995000.0,650.3267973856209,1905,40.599815,-73.999193,311
1-1076-57-2021-09-23-22700000,2021-09-23,2021,Manhattan,CLINTON,Hotel,26 OTHER HOTELS,1,1,28540.0,22700000.0,795.374912403644,2010,40.764251,-73.994679,104
1-606-71-2021-09-23-12475000,2021-09-23,2021,Manhattan,GREENWICH VILLAGE-WEST,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,9,4386.0,12475000.0,2844.277245782034,1910,40.734825,-73.998697,102
1-606-77-2021-09-23-12475000,2021-09-23,2021,Manhattan,GREENWICH VILLAGE-WEST,Other commercial,14 RENTALS - 4-10 UNIT,3,9,3231.0,12475000.0,3861.033735685546,1910,40.734811,-73.999141,102
1-607-43-2021-09-23-4250000,2021-09-23,2021,Manhattan,GREENWICH VILLAGE-WEST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3902.0,4250000.0,1089.185033316248,1910,40.735692,-73.99807,102
4-5061-22-2021-09-23-4879650,2021-09-23,2021,Queens,FLUSHING-NORTH,Other commercial,29 COMMERCIAL GARAGES,1,1,4750.0,4879650.0,1027.2947368421053,1955,40.75431,-73.835249,407
4-9310-30-2021-09-23-425000,2021-09-23,2021,Queens,RICHMOND HILL,Other commercial,29 COMMERCIAL GARAGES,1,1,1900.0,425000.0,223.68421052631578,1930,40.689958,-73.842537,409
5-2380-86-2021-09-23-14100000,2021-09-23,2021,Staten Island,NEW SPRINGVILLE,Retail,22 STORE BUILDINGS,1,1,28500.0,14100000.0,494.7368421052632,2000,40.592455,-74.163383,502
2-2265-27-2021-09-24-7500000,2021-09-24,2021,Bronx,MOTT HAVEN/PORT MORRIS,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,25,15666.0,7500000.0,478.7437763309077,1906,40.807417,-73.918919,201
2-2265-29-2021-09-24-7500000,2021-09-24,2021,Bronx,MOTT HAVEN/PORT MORRIS,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,25,15666.0,7500000.0,478.7437763309077,1906,40.807351,-73.91876,201
2-2265-33-2021-09-24-17900000,2021-09-24,2021,Bronx,MOTT HAVEN/PORT MORRIS,Other commercial,07 RENTALS - WALKUP APARTMENTS,3,32,20976.0,17900000.0,853.3562166285278,1906,40.807249,-73.918533,201
2-2265-35-2021-09-24-17900000,2021-09-24,2021,Bronx,MOTT HAVEN/PORT MORRIS,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,42,20976.0,17900000.0,853.3562166285278,1906,40.807145,-73.918291,201
2-2265-37-2021-09-24-17900000,2021-09-24,2021,Bronx,MOTT HAVEN/PORT MORRIS,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,42,20976.0,17900000.0,853.3562166285278,1906,40.807106,-73.9182,201
2-2266-20-2021-09-24-1675000,2021-09-24,2021,Bronx,MOTT HAVEN/PORT MORRIS,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,11,11405.0,1675000.0,146.86540990793512,1931,40.807762,-73.917643,201
2-2331-41-2021-09-24-1400000,2021-09-24,2021,Bronx,MELROSE/CONCOURSE,Retail,22 STORE BUILDINGS,1,1,2500.0,1400000.0,560.0,1931,40.817024,-73.919341,201
2-2376-49-2021-09-24-2950000,2021-09-24,2021,Bronx,MORRISANIA/LONGWOOD,Other commercial,07 RENTALS - WALKUP APARTMENTS,3,12,11069.0,2950000.0,266.5100731773421,1905,40.8193,-73.913745,201
2-2721-40-2021-09-24-3000000,2021-09-24,2021,Bronx,MORRISANIA/LONGWOOD,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,21,21000.0,3000000.0,142.85714285714286,1931,40.816465,-73.896447,202
2-3716-32-2021-09-24-9400000,2021-09-24,2021,Bronx,SOUNDVIEW,Other commercial,07 RENTALS - WALKUP APARTMENTS,6,61,52815.0,9400000.0,177.97974060399508,1928,40.82542,-73.876514,209
3-1137-75-2021-09-24-1200000,2021-09-24,2021,Brooklyn,PROSPECT HEIGHTS,Other commercial,27 FACTORIES,1,1,1842.0,1200000.0,651.4657980456026,1950,40.679766,-73.969838,308
3-177-40-2021-09-24-5270000,2021-09-24,2021,Brooklyn,BOERUM HILL,Other commercial,14 RENTALS - 4-10 UNIT,1,4,4220.0,5270000.0,1248.8151658767772,1920,40.687224,-73.985559,302
3-2780-5-2021-09-24-2950950,2021-09-24,2021,Brooklyn,WILLIAMSBURG-EAST,Other commercial,14 RENTALS - 4-10 UNIT,1,7,5155.0,2950950.0,572.4442289039768,1950,40.711653,-73.94896,301
3-6045-28-2021-09-24-3000000,2021-09-24,2021,Brooklyn,BAY RIDGE,Retail,22 STORE BUILDINGS,1,1,5092.0,3000000.0,589.159465828751,1923,40.622099,-74.027222,310
3-7170-32-2021-09-24-2000000,2021-09-24,2021,Brooklyn,GRAVESEND,Other commercial,29 COMMERCIAL GARAGES,1,1,4600.0,2000000.0,434.7826086956522,1931,40.59088,-73.974112,315
1-1020-46-2021-09-24-121000000,2021-09-24,2021,Manhattan,MIDTOWN WEST,Hotel,25 LUXURY HOTELS,10,10,843131.0,121000000.0,143.51269257090536,1987,40.760375,-73.985189,105
