city,date,service_family,requests
Chicago,2023-04-06,housing_buildings,194
Chicago,2023-04-06,information_administration,2113
Chicago,2023-04-06,noise,888
Chicago,2023-04-06,other,161
Chicago,2023-04-06,sanitation,394
Chicago,2023-04-06,transport_public_realm,846
Chicago,2023-04-07,housing_buildings,181
Chicago,2023-04-07,information_administration,2080
Chicago,2023-04-07,noise,620
Chicago,2023-04-07,other,121
Chicago,2023-04-07,sanitation,332
Chicago,2023-04-07,transport_public_realm,689
Chicago,2023-04-08,housing_buildings,106
Chicago,2023-04-08,information_administration,1055
Chicago,2023-04-08,noise,564
Chicago,2023-04-08,other,59
Chicago,2023-04-08,sanitation,185
Chicago,2023-04-08,transport_public_realm,379
Chicago,2023-04-09,housing_buildings,75
Chicago,2023-04-09,information_administration,1124
Chicago,2023-04-09,noise,915
Chicago,2023-04-09,other,56
Chicago,2023-04-09,sanitation,196
Chicago,2023-04-09,transport_public_realm,334
Chicago,2023-04-10,housing_buildings,237
Chicago,2023-04-10,information_administration,2276
Chicago,2023-04-10,noise,932
Chicago,2023-04-10,other,168
Chicago,2023-04-10,sanitation,537
Chicago,2023-04-10,transport_public_realm,815
Chicago,2023-04-11,housing_buildings,236
Chicago,2023-04-11,information_administration,2099
Chicago,2023-04-11,noise,894
Chicago,2023-04-11,other,233
Chicago,2023-04-11,sanitation,604
Chicago,2023-04-11,transport_public_realm,807
Chicago,2023-04-12,housing_buildings,207
Chicago,2023-04-12,information_administration,2498
Chicago,2023-04-12,noise,1004
Chicago,2023-04-12,other,186
Chicago,2023-04-12,sanitation,574
Chicago,2023-04-12,transport_public_realm,938
Chicago,2023-04-13,housing_buildings,218
Chicago,2023-04-13,information_administration,2425
Chicago,2023-04-13,noise,1138
Chicago,2023-04-13,other,199
Chicago,2023-04-13,sanitation,567
Chicago,2023-04-13,transport_public_realm,820
Chicago,2023-04-14,housing_buildings,219
Chicago,2023-04-14,information_administration,2312
Chicago,2023-04-14,noise,964
Chicago,2023-04-14,other,194
Chicago,2023-04-14,sanitation,429
Chicago,2023-04-14,transport_public_realm,687
Chicago,2023-04-15,housing_buildings,95
Chicago,2023-04-15,information_administration,1877
Chicago,2023-04-15,noise,1168
Chicago,2023-04-15,other,123
Chicago,2023-04-15,sanitation,269
Chicago,2023-04-15,transport_public_realm,406
Chicago,2023-04-16,housing_buildings,83
Chicago,2023-04-16,information_administration,1624
Chicago,2023-04-16,noise,952
Chicago,2023-04-16,other,87
Chicago,2023-04-16,sanitation,202
Chicago,2023-04-16,transport_public_realm,329
Chicago,2023-04-17,housing_buildings,183
Chicago,2023-04-17,information_administration,2356
Chicago,2023-04-17,noise,977
Chicago,2023-04-17,other,159
Chicago,2023-04-17,sanitation,451
Chicago,2023-04-17,transport_public_realm,766
Chicago,2023-04-18,housing_buildings,245
Chicago,2023-04-18,information_administration,2503
Chicago,2023-04-18,noise,809
Chicago,2023-04-18,other,135
Chicago,2023-04-18,sanitation,527
Chicago,2023-04-18,transport_public_realm,748
Chicago,2023-04-19,housing_buildings,208
Chicago,2023-04-19,information_administration,2247
Chicago,2023-04-19,noise,829
Chicago,2023-04-19,other,157
Chicago,2023-04-19,sanitation,511
Chicago,2023-04-19,transport_public_realm,702
Chicago,2023-04-20,housing_buildings,183
Chicago,2023-04-20,information_administration,2343
Chicago,2023-04-20,noise,858
Chicago,2023-04-20,other,162
Chicago,2023-04-20,sanitation,504
Chicago,2023-04-20,transport_public_realm,752
Chicago,2023-04-21,housing_buildings,187
Chicago,2023-04-21,information_administration,2058
Chicago,2023-04-21,noise,933
Chicago,2023-04-21,other,135
Chicago,2023-04-21,sanitation,409
Chicago,2023-04-21,transport_public_realm,704
Chicago,2023-04-22,housing_buildings,95
Chicago,2023-04-22,information_administration,1630
Chicago,2023-04-22,noise,653
Chicago,2023-04-22,other,81
Chicago,2023-04-22,sanitation,180
Chicago,2023-04-22,transport_public_realm,346
Chicago,2023-04-23,housing_buildings,77
Chicago,2023-04-23,information_administration,1364
Chicago,2023-04-23,noise,1169
Chicago,2023-04-23,other,65
Chicago,2023-04-23,sanitation,173
Chicago,2023-04-23,transport_public_realm,298
Chicago,2023-04-24,housing_buildings,231
Chicago,2023-04-24,information_administration,2553
Chicago,2023-04-24,noise,910
Chicago,2023-04-24,other,139
Chicago,2023-04-24,sanitation,576
Chicago,2023-04-24,transport_public_realm,769
Chicago,2023-04-25,housing_buildings,244
Chicago,2023-04-25,information_administration,2070
Chicago,2023-04-25,noise,763
Chicago,2023-04-25,other,111
Chicago,2023-04-25,sanitation,443
Chicago,2023-04-25,transport_public_realm,732
Chicago,2023-04-26,housing_buildings,245
Chicago,2023-04-26,information_administration,2118
Chicago,2023-04-26,noise,716
Chicago,2023-04-26,other,110
Chicago,2023-04-26,sanitation,475
Chicago,2023-04-26,transport_public_realm,819
Chicago,2023-04-27,housing_buildings,189
Chicago,2023-04-27,information_administration,2132
Chicago,2023-04-27,noise,662
Chicago,2023-04-27,other,114
Chicago,2023-04-27,sanitation,504
Chicago,2023-04-27,transport_public_realm,690
Chicago,2023-04-28,housing_buildings,149
Chicago,2023-04-28,information_administration,1987
Chicago,2023-04-28,noise,671
Chicago,2023-04-28,other,115
Chicago,2023-04-28,sanitation,343
Chicago,2023-04-28,transport_public_realm,698
Chicago,2023-04-29,housing_buildings,79
Chicago,2023-04-29,information_administration,1372
Chicago,2023-04-29,noise,804
Chicago,2023-04-29,other,78
Chicago,2023-04-29,sanitation,194
Chicago,2023-04-29,transport_public_realm,376
Chicago,2023-04-30,housing_buildings,89
Chicago,2023-04-30,information_administration,1736
Chicago,2023-04-30,noise,1465
Chicago,2023-04-30,other,81
Chicago,2023-04-30,sanitation,222
Chicago,2023-04-30,transport_public_realm,334
Chicago,2023-05-01,housing_buildings,218
Chicago,2023-05-01,information_administration,2582
Chicago,2023-05-01,noise,1339
Chicago,2023-05-01,other,126
Chicago,2023-05-01,sanitation,483
Chicago,2023-05-01,transport_public_realm,754
Chicago,2023-05-02,housing_buildings,284
Chicago,2023-05-02,information_administration,2362
Chicago,2023-05-02,noise,1148
Chicago,2023-05-02,other,110
Chicago,2023-05-02,sanitation,507
Chicago,2023-05-02,transport_public_realm,812
Chicago,2023-05-03,housing_buildings,301
Chicago,2023-05-03,information_administration,2490
Chicago,2023-05-03,noise,940
Chicago,2023-05-03,other,132
Chicago,2023-05-03,sanitation,501
Chicago,2023-05-03,transport_public_realm,673
Chicago,2023-05-04,housing_buildings,237
Chicago,2023-05-04,information_administration,2585
Chicago,2023-05-04,noise,1026
Chicago,2023-05-04,other,160
Chicago,2023-05-04,sanitation,599
Chicago,2023-05-04,transport_public_realm,832
Chicago,2023-05-05,housing_buildings,245
Chicago,2023-05-05,information_administration,2635
Chicago,2023-05-05,noise,910
Chicago,2023-05-05,other,141
Chicago,2023-05-05,sanitation,569
Chicago,2023-05-05,transport_public_realm,731
Chicago,2023-05-06,housing_buildings,90
Chicago,2023-05-06,information_administration,1708
Chicago,2023-05-06,noise,941
Chicago,2023-05-06,other,99
Chicago,2023-05-06,sanitation,239
Chicago,2023-05-06,transport_public_realm,315
Chicago,2023-05-07,housing_buildings,96
Chicago,2023-05-07,information_administration,1516
Chicago,2023-05-07,noise,1230
Chicago,2023-05-07,other,106
Chicago,2023-05-07,sanitation,278
Chicago,2023-05-07,transport_public_realm,340
Chicago,2023-05-08,housing_buildings,229
Chicago,2023-05-08,information_administration,2228
Chicago,2023-05-08,noise,848
Chicago,2023-05-08,other,137
Chicago,2023-05-08,sanitation,545
Chicago,2023-05-08,transport_public_realm,681
Chicago,2023-05-09,housing_buildings,224
Chicago,2023-05-09,information_administration,2628
Chicago,2023-05-09,noise,1035
Chicago,2023-05-09,other,150
Chicago,2023-05-09,sanitation,538
Chicago,2023-05-09,transport_public_realm,798
Chicago,2023-05-10,housing_buildings,237
Chicago,2023-05-10,information_administration,2701
Chicago,2023-05-10,noise,999
Chicago,2023-05-10,other,160
Chicago,2023-05-10,sanitation,533
Chicago,2023-05-10,transport_public_realm,844
Chicago,2023-05-11,housing_buildings,261
Chicago,2023-05-11,information_administration,2722
Chicago,2023-05-11,noise,768
Chicago,2023-05-11,other,143
Chicago,2023-05-11,sanitation,554
Chicago,2023-05-11,transport_public_realm,776
Chicago,2023-05-12,housing_buildings,186
Chicago,2023-05-12,information_administration,2318
Chicago,2023-05-12,noise,763
Chicago,2023-05-12,other,154
Chicago,2023-05-12,sanitation,473
Chicago,2023-05-12,transport_public_realm,689
Chicago,2023-05-13,housing_buildings,112
Chicago,2023-05-13,information_administration,1600
Chicago,2023-05-13,noise,498
Chicago,2023-05-13,other,97
Chicago,2023-05-13,sanitation,217
Chicago,2023-05-13,transport_public_realm,335
Chicago,2023-05-14,housing_buildings,77
Chicago,2023-05-14,information_administration,1358
Chicago,2023-05-14,noise,592
Chicago,2023-05-14,other,60
Chicago,2023-05-14,sanitation,206
Chicago,2023-05-14,transport_public_realm,299
Chicago,2023-05-15,housing_buildings,206
Chicago,2023-05-15,information_administration,2517
Chicago,2023-05-15,noise,842
Chicago,2023-05-15,other,147
Chicago,2023-05-15,sanitation,528
Chicago,2023-05-15,transport_public_realm,685
Chicago,2023-05-16,housing_buildings,192
Chicago,2023-05-16,information_administration,2458
Chicago,2023-05-16,noise,1102
Chicago,2023-05-16,other,195
Chicago,2023-05-16,sanitation,587
Chicago,2023-05-16,transport_public_realm,720
Chicago,2023-05-17,housing_buildings,218
Chicago,2023-05-17,information_administration,2262
Chicago,2023-05-17,noise,653
Chicago,2023-05-17,other,162
Chicago,2023-05-17,sanitation,547
Chicago,2023-05-17,transport_public_realm,753
Chicago,2023-05-18,housing_buildings,251
Chicago,2023-05-18,information_administration,2968
Chicago,2023-05-18,noise,825
Chicago,2023-05-18,other,183
Chicago,2023-05-18,sanitation,570
Chicago,2023-05-18,transport_public_realm,726
Chicago,2023-05-19,housing_buildings,222
Chicago,2023-05-19,information_administration,2361
Chicago,2023-05-19,noise,1255
Chicago,2023-05-19,other,149
Chicago,2023-05-19,sanitation,437
Chicago,2023-05-19,transport_public_realm,607
Chicago,2023-05-20,housing_buildings,93
Chicago,2023-05-20,information_administration,1439
Chicago,2023-05-20,noise,1085
Chicago,2023-05-20,other,94
Chicago,2023-05-20,sanitation,248
Chicago,2023-05-20,transport_public_realm,305
Chicago,2023-05-21,housing_buildings,71
Chicago,2023-05-21,information_administration,1492
Chicago,2023-05-21,noise,1387
Chicago,2023-05-21,other,76
Chicago,2023-05-21,sanitation,299
Chicago,2023-05-21,transport_public_realm,296
Chicago,2023-05-22,housing_buildings,303
Chicago,2023-05-22,information_administration,2841
Chicago,2023-05-22,noise,1029
Chicago,2023-05-22,other,210
Chicago,2023-05-22,sanitation,776
Chicago,2023-05-22,transport_public_realm,838
Chicago,2023-05-23,housing_buildings,271
Chicago,2023-05-23,information_administration,2794
Chicago,2023-05-23,noise,603
Chicago,2023-05-23,other,201
Chicago,2023-05-23,sanitation,647
Chicago,2023-05-23,transport_public_realm,716
Chicago,2023-05-24,housing_buildings,242
Chicago,2023-05-24,information_administration,2577
Chicago,2023-05-24,noise,577
Chicago,2023-05-24,other,180
Chicago,2023-05-24,sanitation,627
Chicago,2023-05-24,transport_public_realm,720
Chicago,2023-05-25,housing_buildings,225
Chicago,2023-05-25,information_administration,2705
Chicago,2023-05-25,noise,508
Chicago,2023-05-25,other,151
Chicago,2023-05-25,sanitation,469
Chicago,2023-05-25,transport_public_realm,740
Chicago,2023-05-26,housing_buildings,204
Chicago,2023-05-26,information_administration,2533
Chicago,2023-05-26,noise,750
Chicago,2023-05-26,other,138
Chicago,2023-05-26,sanitation,497
Chicago,2023-05-26,transport_public_realm,565
Chicago,2023-05-27,housing_buildings,93
Chicago,2023-05-27,information_administration,1541
Chicago,2023-05-27,noise,478
Chicago,2023-05-27,other,88
Chicago,2023-05-27,sanitation,199
Chicago,2023-05-27,transport_public_realm,248
Chicago,2023-05-28,housing_buildings,97
Chicago,2023-05-28,information_administration,1436
Chicago,2023-05-28,noise,598
Chicago,2023-05-28,other,76
Chicago,2023-05-28,sanitation,200
Chicago,2023-05-28,transport_public_realm,253
Chicago,2023-05-29,housing_buildings,108
Chicago,2023-05-29,information_administration,2252
Chicago,2023-05-29,noise,789
Chicago,2023-05-29,other,104
Chicago,2023-05-29,sanitation,297
Chicago,2023-05-29,transport_public_realm,248
Chicago,2023-05-30,housing_buildings,290
Chicago,2023-05-30,information_administration,2881
Chicago,2023-05-30,noise,774
Chicago,2023-05-30,other,218
Chicago,2023-05-30,sanitation,762
Chicago,2023-05-30,transport_public_realm,827
Chicago,2023-05-31,housing_buildings,305
Chicago,2023-05-31,information_administration,2538
Chicago,2023-05-31,noise,979
Chicago,2023-05-31,other,196
Chicago,2023-05-31,sanitation,685
Chicago,2023-05-31,transport_public_realm,706
Chicago,2023-06-01,housing_buildings,238
Chicago,2023-06-01,information_administration,2552
Chicago,2023-06-01,noise,846
Chicago,2023-06-01,other,261
Chicago,2023-06-01,sanitation,594
Chicago,2023-06-01,transport_public_realm,684
Chicago,2023-06-02,housing_buildings,240
Chicago,2023-06-02,information_administration,2735
Chicago,2023-06-02,noise,576
Chicago,2023-06-02,other,253
Chicago,2023-06-02,sanitation,549
Chicago,2023-06-02,transport_public_realm,664
Chicago,2023-06-03,housing_buildings,122
Chicago,2023-06-03,information_administration,1803
Chicago,2023-06-03,noise,540
Chicago,2023-06-03,other,150
Chicago,2023-06-03,sanitation,212
Chicago,2023-06-03,transport_public_realm,354
Chicago,2023-06-04,housing_buildings,105
Chicago,2023-06-04,information_administration,1831
Chicago,2023-06-04,noise,688
Chicago,2023-06-04,other,121
Chicago,2023-06-04,sanitation,328
Chicago,2023-06-04,transport_public_realm,361
Chicago,2023-06-05,housing_buildings,273
Chicago,2023-06-05,information_administration,2587
Chicago,2023-06-05,noise,755
Chicago,2023-06-05,other,222
Chicago,2023-06-05,sanitation,722
Chicago,2023-06-05,transport_public_realm,690
Chicago,2023-06-06,housing_buildings,282
Chicago,2023-06-06,information_administration,2539
Chicago,2023-06-06,noise,845
Chicago,2023-06-06,other,196
Chicago,2023-06-06,sanitation,687
Chicago,2023-06-06,transport_public_realm,762
Chicago,2023-06-07,housing_buildings,247
Chicago,2023-06-07,information_administration,2825
Chicago,2023-06-07,noise,734
Chicago,2023-06-07,other,207
Chicago,2023-06-07,sanitation,608
Chicago,2023-06-07,transport_public_realm,774
Chicago,2023-06-08,housing_buildings,303
Chicago,2023-06-08,information_administration,2666
Chicago,2023-06-08,noise,782
Chicago,2023-06-08,other,192
Chicago,2023-06-08,sanitation,492
Chicago,2023-06-08,transport_public_realm,755
Chicago,2023-06-09,housing_buildings,202
Chicago,2023-06-09,information_administration,2588
Chicago,2023-06-09,noise,639
Chicago,2023-06-09,other,163
Chicago,2023-06-09,sanitation,559
Chicago,2023-06-09,transport_public_realm,587
Chicago,2023-06-10,housing_buildings,92
Chicago,2023-06-10,information_administration,1933
Chicago,2023-06-10,noise,1280
Chicago,2023-06-10,other,112
Chicago,2023-06-10,sanitation,208
Chicago,2023-06-10,transport_public_realm,285
Chicago,2023-06-11,housing_buildings,87
Chicago,2023-06-11,information_administration,1775
Chicago,2023-06-11,noise,808
Chicago,2023-06-11,other,153
Chicago,2023-06-11,sanitation,173
Chicago,2023-06-11,transport_public_realm,295
Chicago,2023-06-12,housing_buildings,276
Chicago,2023-06-12,information_administration,3249
Chicago,2023-06-12,noise,1432
Chicago,2023-06-12,other,259
Chicago,2023-06-12,sanitation,670
Chicago,2023-06-12,transport_public_realm,881
Chicago,2023-06-13,housing_buildings,265
Chicago,2023-06-13,information_administration,2628
Chicago,2023-06-13,noise,992
Chicago,2023-06-13,other,220
Chicago,2023-06-13,sanitation,523
Chicago,2023-06-13,transport_public_realm,789
Chicago,2023-06-14,housing_buildings,294
Chicago,2023-06-14,information_administration,2506
Chicago,2023-06-14,noise,1064
Chicago,2023-06-14,other,232
Chicago,2023-06-14,sanitation,519
